timestamp,mode,target_x,target_z,actual_x,actual_z,error_x,error_z,saturated
1772308086.717062,live_view,-0.1867473250109684,-0.25770249404423295,-0.2592684932831263,-0.0040890845880785925,0.07252116827215788,-0.25361340945615435,0
1772308086.8078442,live_view,-0.1867473250109684,-0.25770249404423295,-0.2534635635843038,-0.007498015434968919,0.06671623857333536,-0.25020447860926404,0
1772308086.871645,live_view,-0.1867473250109684,-0.25770249404423295,-0.23867879892872673,-0.0038374687678308095,0.05193147391775832,-0.25386502527640215,0
1772308086.905816,live_view,-0.1867473250109684,-0.25770249404423295,-0.2347546060043825,-0.0036970053461437002,0.048007280993414087,-0.25400548869808925,0
1772308086.941683,live_view,-0.1867473250109684,-0.25770249404423295,-0.23178363231602772,-0.007082752260714767,0.04503630730505931,-0.2506197417835182,0
1772308086.975723,live_view,-0.1867473250109684,-0.25770249404423295,-0.22803927908320162,-0.011966695342122469,0.04129195407223321,-0.2457357987021105,0
1772308087.00969,live_view,-0.1867473250109684,-0.25770249404423295,-0.22396945866360235,-0.017086145988050694,0.03722213365263394,-0.24061634805618226,0
1772308087.0439339,live_view,-0.1867473250109684,-0.25770249404423295,-0.22036367619788533,-0.019960933823760532,0.033616351186916915,-0.23774156022047244,0
1772308087.0791192,live_view,-0.1867473250109684,-0.25770249404423295,-0.21812291749952464,-0.02198576732581961,0.03137559248855623,-0.23571672671841334,0
1772308087.113041,live_view,-0.1867473250109684,-0.25770249404423295,-0.21671395123532525,-0.023417801957261578,0.029966626224356835,-0.2342846920869714,0
1772308087.148932,live_view,-0.1867473250109684,-0.25770249404423295,-0.213997085960548,-0.02662146118144576,0.027249760949579593,-0.2310810328627872,0
1772308087.182828,live_view,-0.1867473250109684,-0.25770249404423295,-0.20970631868102377,-0.03149790099289032,0.022958993670055355,-0.22620459305134263,0
1772308087.217,live_view,-0.1867473250109684,-0.25770249404423295,-0.20493287028559073,-0.036215005246222176,0.018185545274622322,-0.22148748879801078,0
1772308087.251062,live_view,-0.1867473250109684,-0.25770249404423295,-0.20175758065911542,-0.039532778223460976,0.015010255648147008,-0.218169715820772,0
1772308087.286359,live_view,-0.1867473250109684,-0.25770249404423295,-0.19955193112929653,-0.04139016958430328,0.012804606118328121,-0.21631232445992968,0
