timestamp,mode,target_x,target_z,actual_x,actual_z,error_x,error_z,saturated
1772307357.291868,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.469476,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.533612,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.565516,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.5961988,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.62723,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.6634161,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.714135,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.745208,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.776104,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.807012,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.8378172,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.868705,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.899696,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.930485,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.9614131,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307357.992238,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.023125,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.054042,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.084833,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.1157818,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.146442,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.1772501,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.2080069,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.238817,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.2697868,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.300499,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772307358.3313448,sim,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
