timestamp,mode,target_x,target_z,actual_x,actual_z,error_x,error_z,saturated
1772307448.5702279,live_view,-0.2783448548865154,-0.01216995219165723,-0.2783448548865154,-0.01216995219165723,0.0,0.0,0
1772307448.649107,live_view,-0.2779717162872434,-0.01879623139024454,-0.2779717162872434,-0.01879623139024454,0.0,0.0,0
1772307448.709971,live_view,-0.2764773046615655,-0.03729567519143061,-0.2764773046615655,-0.03729567519143061,0.0,0.0,0
1772307448.743383,live_view,-0.2755991137344511,-0.04334930119382774,-0.2755991137344511,-0.04334930119382774,0.0,0.0,0
1772307448.7764459,live_view,-0.2747609145078985,-0.05100384043274242,-0.2747609145078985,-0.05100384043274242,0.0,0.0,0
1772307448.81005,live_view,-0.27419196083692504,-0.06126560478040943,-0.27419196083692504,-0.06126560478040943,0.0,0.0,0
1772307448.844699,live_view,-0.273414281748385,-0.06870962208355164,-0.273414281748385,-0.06870962208355164,0.0,0.0,0
1772307448.879491,live_view,-0.27279289419730857,-0.07430649661079336,-0.27279289419730857,-0.07430649661079336,0.0,0.0,0
1772307448.913355,live_view,-0.2723514388178772,-0.08255591258704342,-0.2723514388178772,-0.08255591258704342,0.0,0.0,0
1772307448.946742,live_view,-0.2715322690979736,-0.09409287491244474,-0.2715322690979736,-0.09409287491244474,0.0,0.0,0
1772307448.9813492,live_view,-0.2707136976948641,-0.1028864044780265,-0.2707136976948641,-0.1028864044780265,0.0,0.0,0
1772307449.014816,live_view,-0.2699599801401527,-0.10864537021974892,-0.2699599801401527,-0.10864537021974892,0.0,0.0,0
1772307449.048463,live_view,-0.2685917168059659,-0.11703492159261882,-0.2685917168059659,-0.11703492159261882,0.0,0.0,0
1772307449.081703,live_view,-0.2667181171011357,-0.12936762963544576,-0.2667181171011357,-0.12936762963544576,0.0,0.0,0
1772307449.1160169,live_view,-0.26511088421048834,-0.13717013802304356,-0.26511088421048834,-0.13717013802304356,0.0,0.0,0
1772307449.1495428,live_view,-0.2636541343894851,-0.14331846836240938,-0.2636541343894851,-0.14331846836240938,0.0,0.0,0
1772307449.182744,live_view,-0.2616590075195484,-0.15150450916592398,-0.2616590075195484,-0.15150450916592398,0.0,0.0,0
1772307449.215944,live_view,-0.2581884168362039,-0.16289890881342073,-0.2581884168362039,-0.16289890881342073,0.0,0.0,0
1772307449.250411,live_view,-0.2550609757816992,-0.17178830948665683,-0.2550609757816992,-0.17178830948665683,0.0,0.0,0
1772307449.28368,live_view,-0.25280022489722453,-0.17781811892297075,-0.25280022489722453,-0.17781811892297075,0.0,0.0,0
1772307449.316834,live_view,-0.24986513863377688,-0.18416820578943516,-0.24986513863377688,-0.18416820578943516,0.0,0.0,0
1772307449.3500328,live_view,-0.2457278144856678,-0.19073579750244668,-0.2457278144856678,-0.19073579750244668,0.0,0.0,0
1772307449.384493,live_view,-0.24207348727630038,-0.19605434007280928,-0.24207348727630038,-0.19605434007280928,0.0,0.0,0
1772307449.417668,live_view,-0.23959225682952606,-0.19942349121623737,-0.23959225682952606,-0.19942349121623737,0.0,0.0,0
1772307449.450971,live_view,-0.23619244026897823,-0.20343871200271452,-0.23619244026897823,-0.20343871200271452,0.0,0.0,0
1772307449.4844139,live_view,-0.23144809091965912,-0.2088204003233006,-0.23144809091965912,-0.2088204003233006,0.0,0.0,0
1772307449.517864,live_view,-0.22756422101284673,-0.213046247787551,-0.22756422101284673,-0.213046247787551,0.0,0.0,0
1772307449.5505128,live_view,-0.22493203388310962,-0.215823442922093,-0.22493203388310962,-0.215823442922093,0.0,0.0,0
1772307449.5831912,live_view,-0.22326968152857513,-0.21754270314507668,-0.22326968152857513,-0.21754270314507668,0.0,0.0,0
1772307449.615938,live_view,-0.22193033359563857,-0.21890889751599146,-0.22193033359563857,-0.21890889751599146,0.0,0.0,0
1772307449.6486242,live_view,-0.22125752160134043,-0.2195889057224218,-0.22125752160134043,-0.2195889057224218,0.0,0.0,0
1772307449.681252,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.714164,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.746988,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.779657,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.8123798,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.845213,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.877834,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.9103801,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.942852,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307449.975421,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.008068,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.040695,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.0732899,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.1060748,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.1387808,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.1713972,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.203997,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.236563,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.269194,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
1772307450.301933,live_view,-0.22058262602973677,-0.2202668460648664,-0.22058262602973677,-0.2202668460648664,0.0,0.0,0
