timestamp,mode,target_x,target_z,actual_x,actual_z,error_x,error_z,saturated
1772311346.928301,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311346.997783,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.059038,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.090177,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.120905,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.151695,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.182626,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.21342,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.244303,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.275307,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.306145,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.336863,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.367703,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.3986392,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.429494,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.460144,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.490944,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.5218718,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.552825,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.583662,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.6145,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.64552,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.676469,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.7072158,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.737909,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.768765,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.799593,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.830399,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.861058,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.891783,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.922714,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.953522,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311347.984459,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.015233,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.046227,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.077035,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.107859,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.138734,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.1696582,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.200395,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.231473,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.2624562,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.29326,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.3241029,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.354995,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
1772311348.385793,visual_calib,-0.1867473250109684,-0.25770249404423295,-0.1867473250109684,-0.25770249404423295,0.0,0.0,0
